0.00849858	0.00566572	0.00283286	0	0.00849858	0.01983	0	0.0311615	0.0481586	0.0254958	0.00849858	0.0113314	0.00849858	0.00566572	0.00566572	0.01983	0.00849858	0.0141643	0.0254958	0.01983	0	0.0169972	0.00849858	0.0141643	0.00566572	0.00283286	0.00566572	0.0226629	0	0.0283286	0.0113314	0.0113314	0.0169972	0.00566572	0	0.0339943	0.0396601	0.00566572	0.0226629	0.0169972	0.0254958	0.0141643	0.0226629	0.0226629	0.0113314	0.00849858	0.00849858	0.01983	0.0141643	0.00849858	0.0254958	0.0254958	0.0254958	0.00849858	0.0538244	0.0311615	0.0141643	0.0623229	0.0141643	0.01983	0.0141643	0	0	0.00283286
0.00849858	0.00566572	0.00283286	0	0.00849858	0.01983	0	0.0311615	0.0481586	0.0311615	0.00849858	0.0141643	0.00849858	0.00849858	0.00566572	0.0169972	0.00849858	0.0141643	0.0283286	0.01983	0	0.01983	0.00849858	0.0141643	0.00566572	0.00283286	0.00566572	0.0226629	0	0.0283286	0.0113314	0.0113314	0.0169972	0.00566572	0	0.0311615	0.0368272	0.00566572	0.01983	0.01983	0.0254958	0.0141643	0.0226629	0.0226629	0.0113314	0.00849858	0.00849858	0.01983	0.0141643	0.00849858	0.0226629	0.0254958	0.0254958	0.00849858	0.0538244	0.0283286	0.0113314	0.0708215	0.00566572	0.01983	0.0141643	0	0	0.00283286
0.000695048	0.00903562	0	0.000173762	0.000173762	0	0.0502172	0.0542137	0.0342311	0.0363162	0.025543	0.00104257	0.00538662	0.0417029	0	0.00973067	0.0086881	0	0.032146	0.018245	0.00938315	0.00573414	0.0187663	0.0147698	0.00469157	0.00521286	0.0293658	0.0404865	0.0112945	0.0050391	0.0152911	0.00990443	0.000521286	0.013901	0.0319722	0.00451781	0.000173762	0.0178975	0.014596	0.00886186	0.0206777	0.0213727	0.0100782	0.0130321	0.0100782	0.00469157	0.0399652	0.000173762	0.00556038	0.00938315	0.00973067	0.0144222	0.0135534	0.00451781	0.050391	0.0185925	0.0458732	0.0330148	0.0392702	0.0177237	0	0.00521286	0.00347524	0.0192876
0.00241838	0.00241838	0.00604595	0.00181378	0.0133011	0.0145103	0.00665054	0.0229746	0.0266022	0.0199516	0.0157195	0.0108827	0.0247884	0.0163241	0.00423216	0.019347	0.0108827	0.0108827	0.0211608	0.0114873	0.00302297	0.0211608	0.00846433	0.00906892	0.00423216	0.0181378	0.0102781	0.0175333	0.00302297	0.0211608	0.0235792	0.0133011	0.0120919	0.028416	0.00604595	0.0133011	0.02237	0.00846433	0.0247884	0.0278114	0.0259976	0.0241838	0.0247884	0.0320435	0.0151149	0.0157195	0.0368803	0.0374849	0.0120919	0.0235792	0.00967352	0.0126965	0.0187424	0.0169287	0.0326481	0.0211608	0.00846433	0.0266022	0.00967352	0.0241838	0.00846433	0.00181378	0.00120919	0.00120919
0.0137615	0.0183486	0.0137615	0.00458716	0.00458716	0.00458716	0	0.0458716	0.0963303	0.00458716	0	0.00458716	0.00458716	0.0137615	0.0137615	0.00917431	0.0275229	0.00458716	0.00458716	0.0321101	0.00917431	0.00458716	0	0.0137615	0.0137615	0.0137615	0.00458716	0.0642202	0	0.0321101	0.0137615	0.0229358	0.00917431	0.00458716	0.00917431	0.0137615	0.0183486	0	0.00458716	0.0458716	0.0229358	0	0.00917431	0.0504587	0.0183486	0	0.0137615	0.0504587	0.0412844	0.00917431	0.0229358	0.00917431	0.00917431	0.00917431	0.0275229	0.0229358	0	0.0275229	0	0.0229358	0.00917431	0	0.00458716	0
0.0157895	0.00263158	0	0.00263158	0.00263158	0	0.070614	0.0289474	0.00526316	0.0105263	0.0372807	0	0.0447368	0.00789474	0.00263158	0.0105263	0.00526316	0.00263158	0.0315789	0.0157895	0	0.0184211	0.0236842	0.0214912	0	0.0127193	0.0210526	0.0263158	0	0.0131579	0.0342105	0.0131579	0.0100877	0.00570175	0.0188596	0.0109649	0.00263158	0.0131579	0.0263158	0	0.0399123	0.00745614	0.0157895	0	0.0289474	0.00526316	0.0131579	0	0.0236842	0.00526316	0.0289474	0.00526316	0.0105263	0	0.0447368	0.0289474	0.0364035	0.0679825	0.0315789	0.00526316	0.00263158	0	0	0.0289474
0.0147059	0.0147059	0.00980392	0.00490196	0.0245098	0.0147059	0.00980392	0.00490196	0.0196078	0.00980392	0.0147059	0.00980392	0.0196078	0.00490196	0.00980392	0.0245098	0.0392157	0.0196078	0.00980392	0.00490196	0.00980392	0.00980392	0.0147059	0.0196078	0.0196078	0.00980392	0.0196078	0.0245098	0.00980392	0.0196078	0.00980392	0.00980392	0.00490196	0.00490196	0.00490196	0.00490196	0.0196078	0	0.0343137	0.0343137	0.0343137	0.00980392	0.0245098	0.0539216	0.0196078	0.00980392	0.0294118	0.0196078	0.0147059	0.0294118	0.0196078	0.0196078	0.0196078	0.0147059	0.0196078	0.00490196	0	0.00980392	0.0147059	0.0441176	0.0147059	0	0.00490196	0
0.015674	0.00626959	0	0	0	0	0.100313	0.0219436	0.0125392	0.00626959	0.0344828	0	0.0407524	0.0125392	0.0031348	0.00626959	0.0031348	0.0031348	0.0564263	0.0376176	0.0031348	0.00626959	0.0188088	0.031348	0.0031348	0.00940439	0.0407524	0.031348	0	0.0219436	0.00940439	0.0219436	0.0031348	0.0031348	0.0250784	0.00626959	0	0.00626959	0.0188088	0	0.031348	0.00940439	0.015674	0.00626959	0.0031348	0.00940439	0.031348	0.0031348	0	0.0125392	0.0344828	0.0031348	0	0.0031348	0.0282132	0.031348	0.0470219	0.0407524	0.0282132	0.00940439	0.00626959	0.0031348	0	0.0219436
0.00711382	0.00609756	0.00101626	0.00101626	0.00101626	0	0.0680894	0.0447154	0.00711382	0.0203252	0.0203252	0.00101626	0.0193089	0.0345528	0.00203252	0.00609756	0.0111789	0.00101626	0.0497967	0.0376016	0.00609756	0.00711382	0.0294715	0.023374	0.00101626	0.0050813	0.0203252	0.0315041	0.00203252	0.00711382	0.0223577	0.0223577	0.00203252	0.00406504	0.0101626	0.00914634	0.00101626	0	0.0325203	0.00203252	0.0447154	0.0111789	0.0223577	0.00203252	0.0213415	0.00711382	0.0132114	0.00203252	0.0182927	0.00203252	0.0223577	0.00914634	0.00813008	0.00304878	0.046748	0.0142276	0.046748	0.0691057	0.0243902	0.00813008	0	0.00101626	0	0.0243902
0.0113575	0.00865333	0	0.00703083	0	0	0.0502975	0.00865333	0.00919416	0.0302866	0.0308275	0	0.0367766	0.00919416	0.00432666	0.01298	0.01298	0.00432666	0.0210925	0.0232558	0	0.0113575	0.0254191	0.00865333	0.000540833	0.0173067	0.0221741	0.0286641	0	0.0189292	0.0135208	0.00865333	0.00432666	0.00865333	0.0167658	0.0140617	0.00432666	0.0048675	0.0124392	0.0048675	0.01298	0.01298	0.0265008	0.00648999	0.0232558	0.00703083	0.0508383	0.00540833	0.0275825	0.0156842	0.0346133	0.0216333	0.00432666	0.00432666	0.0254191	0.0216333	0.0611141	0.0524608	0.0492158	0.00432666	0	0.00432666	0	0.0210925
